PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE),currency_parse,category_added,price_clean,sale_clean
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.109-07:00,9040809338,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Brown, Size 3X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BROWN - 1390038346880020",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbrown-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_001.jpg?v=1774515957,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_002.jpg?v=1774515957,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_003.jpg?v=1774515957",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,brown,female,,,3X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.115-07:00,9040809346,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Brown, Size 4X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BROWN - 1390038346880020",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbrown-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_001.jpg?v=1774515957,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_002.jpg?v=1774515957,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880020_003.jpg?v=1774515957",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,brown,female,,,4X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.121-07:00,9040809353,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Blue, Size 1X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BABY BLUE - 1390038346880040",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbaby-blue-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,blue,female,,,1X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.127-07:00,9040809361,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Blue, Size 2X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BABY BLUE - 1390038346880040",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbaby-blue-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,blue,female,,,2X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.132-07:00,9040809379,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Blue, Size 3X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BABY BLUE - 1390038346880040",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbaby-blue-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,blue,female,,,3X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.138-07:00,9040809387,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Blue, Size 4X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 BABY BLUE - 1390038346880040",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fbaby-blue-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880040_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,blue,female,,,4X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.143-07:00,9040809395,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Pink, Size 1X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 FUCHSIA - 1390038346880068",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Ffuchsia-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,1X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.146-07:00,9040369689,"Womens Plus Size Striped Crepe Knit Wide Leg Pull On Pants, White, Size 1X","These casual pants feature a high-waisted fit with a pull-on style for easy wear. Designed with a loose silhouette and full-length wide legs, they offer relaxed movement and a modern look. Made from crepe knit fabric, they combine softness with subtle texture for everyday comfort. High-rise waist enhances shape and support Pull-on design for quick, no-fuss dressing Wide-leg cut creates effortless style and breathability Crepe knit fabric adds a soft, textured feel Model Pictured Wearing Size 1XHeight 5 ft 6 in, Bust 42 in, Waist 35 in, Hips 49 inFits True To SizeMeasurementsInseam: 28 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 1850062704802 WHITE - 1850062704802010",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwhite-plus-size-striped-crepe-knit-wide-leg-pull-on-pants-1850062704802,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1850062704802010_001_2dc0c9e7-2711-48b7-abbc-b405e0048533.jpg?v=1774520125,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1850062704802010_002.jpg?v=1774520125,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1850062704802010_003.jpg?v=1774520125,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1850062704802010_005.jpg?v=1774520125",in stock,,,16.99 USD,16.99 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,white,female,,stripe,1X,regular,US,1850062704802,womens,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,16.99,16.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.147-07:00,9040731854,"Womens Plus Size Drawstring Waist Button Front Midi Dress, White, Size 1X","This midi dress features a classic fit silhouette with a collared neckline and short sleeves. It buttons halfway down the front and includes a drawstring waist for adjustable shaping. The fit-and-flare design offers a flattering A-line shape, perfect for casual or office settings. Half-button front adds easy style and versatility Drawstring waist allows for a customized fit Fit-and-flare silhouette enhances your natural shape Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 44 inContent and Care Material: 65% Cotton, 35% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038347777 WHITE - 1390038347777010",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwhite-plus-size-drawstring-waist-button-front-midi-dress-1390038347777,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038347777010_001.jpg?v=1774520154,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038347777010_002.jpg?v=1774520154,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038347777010_003.jpg?v=1774520154",in stock,,,16.99 USD,10.19 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,white,female,,,1X,regular,US,1390038347777,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,16.99,10.19
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:54.150-07:00,9040809403,"Womens Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles, Pink, Size 2X","Step out in style with this Plus Size Short Sleeve Ruched Empire Waist Dress with Ruffles. Designed to flatter your curves, this mid-length dress features a classic fit and a chic V-neckline that adds a touch of elegance. The ruched empire waist enhances your silhouette while the playful ruffles bring a fun, feminine vibe. Crafted from soft crepe knit fabric, its perfect for casual days or a vacation getaway where comfort meets effortless style. Flattering ruched empire waist for a defined silhouette Soft and breathable crepe knit fabric for all-day comfort Classic fit with a timeless A-line, fit and flare shape V-neckline and short sleeves for a breezy, casual look Mid-length cut ideal for versatile styling and easy movement Solid color with playful ruffle details for a trendy finish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 51 inContent and Care Material: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: Bangladesh Rainbow Item Number 1390038346880 FUCHSIA - 1390038346880068",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Ffuchsia-plus-size-short-sleeve-ruched-empire-waist-dress-with-ruffles-1390038346880,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_001.jpg?v=1774515958,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_002.jpg?v=1774515958,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1390038346880068_003.jpg?v=1774515958",in stock,,,14.99 USD,8.99 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,2X,regular,US,1390038346880,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Dresses,14.99,8.99
