PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE),currency_parse,category_added,price_clean,sale_clean
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.111-07:00,9037746527,"Womens Plus Size Seamless Rib Knit Tank Top, Pink, Size 2X-3X","Upgrade your wardrobe with our Plus Size Seamless Rib Knit Tank Top, the perfect blend of comfort and style for everyday wear. Designed with a classic fit and a timeless scoop neck, this sleeveless top is your go-to for effortless chic. Whether you're running errands or dressing up for a casual outing, this tank top offers a flattering silhouette that feels as good as it looks. Its seamless construction ensures a smooth, comfy fit that moves with you, making it a must-have in your collection. Seamless rib knit design for a smooth and comfy fit Classic fit with a timeless scoop neck that flatters all body types Sleeveless style perfect for layering or wearing alone Made from soft, stretchy material for all-day comfort Ideal for casual outings, errands, or relaxed occasions Plus size friendly to ensure everyone feels confident and stylish Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeContent and Care Material: 92% Nylon, 8% Spandex Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 1916001443181 PINK - 1916001443181066",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fpink-plus-size-seamless-rib-knit-tank-top-1916001443181,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_001_10458aad-dab7-458e-b638-07783d29bac3.jpg?v=1774452924,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_002.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_003.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_005_d6394900-d468-4668-8bb6-51cc119e2eb9.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_006_d9e393a4-6f2c-438e-ba0d-9a8fc671c7f5.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181066_007.jpg?v=1774452924",in stock,,,6.99 USD,4.19 USD,,,,,,212,Apparel & Accessories > Clothing > Shirts & Tops,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,2X-3X,regular,US,1916001443181,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Tops,6.99,4.19
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.143-07:00,9036807551,"Womens Plus Size Daisy Faux Leather Cropped Moto Jacket, Blue, Size 2X","Upgrade your wardrobe with the Plus Size Daisy Faux Leather Cropped Moto Jacket. Perfect for adding an edgy touch to any outfit, this jacket combines style and comfort effortlessly. Its faux leather material gives it a sleek look, while the cropped hem adds a trendy vibe. Whether you're heading out for a casual day or a night on the town, this jacket is your new go-to piece that makes you look fierce and feel fabulous. Faux pockets for a stylish and functional detail Long sleeves for all-day comfort and coverage Classic collar adds a polished touch to your look Cropped hem for a modern, on-trend silhouette Made from durable faux leather that looks and feels luxe Tag featuring stylish zippers for added edge Designed specifically for plus size comfort and fit Model Pictured Wearing Size 1XHeight 5 ft 10 in, Bust 38 in, Waist 33 in, Hips 47 inFits True To SizeMeasurementsFull Length: 19 inContent and Care Material: SHELL: 100% PU, LINING: 100% Polyester Care Instructions: Hand Wash Country Of Origin: China Rainbow Item Number 1932064724012 BLUE - 1932064724012340",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblue-plus-size-daisy-faux-leather-cropped-moto-jacket-1932064724012,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1932064724012340_001_1af4db67-0674-4a51-89c8-693040b1eb1d.jpg?v=1774452482,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1932064724012340_002.jpg?v=1774452482,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1932064724012340_003.jpg?v=1774452482,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1932064724012340_005_d25692c7-9aff-4171-9023-821666d453f5.jpg?v=1774452482,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1932064724012340_006_8df045bc-51ad-4887-9e11-9d1e0629e911.jpg?v=1774452482",in stock,,,24.97 USD,24.97 USD,,,,,,5598,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,,Rainbow Shops,,,no,new,,,,,adult,blue,female,,,2X,regular,US,1932064724012,womens,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Jackets,24.97,24.97
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.147-07:00,9037746451,"Womens Plus Size Seamless Rib Knit Tank Top, White, Size 1X-2X","Upgrade your wardrobe with our Plus Size Seamless Rib Knit Tank Top, the perfect blend of comfort and style for everyday wear. Designed with a classic fit and a timeless scoop neck, this sleeveless top is your go-to for effortless chic. Whether you're running errands or dressing up for a casual outing, this tank top offers a flattering silhouette that feels as good as it looks. Its seamless construction ensures a smooth, comfy fit that moves with you, making it a must-have in your collection. Seamless rib knit design for a smooth and comfy fit Classic fit with a timeless scoop neck that flatters all body types Sleeveless style perfect for layering or wearing alone Made from soft, stretchy material for all-day comfort Ideal for casual outings, errands, or relaxed occasions Plus size friendly to ensure everyone feels confident and stylish Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeContent and Care Material: 92% Nylon, 8% Spandex Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 1916001443181 WHITE - 1916001443181010",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwhite-plus-size-seamless-rib-knit-tank-top-1916001443181,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_001_499b5ad9-a8b4-461a-8846-e352a6b6f4e8.jpg?v=1774452924,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_002_3916e20e-b597-4550-818f-4c48f2331363.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_003_6fafa1c2-ff72-4db3-8a0b-b4467bb2d1d8.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_005.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_006.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_007_3631a080-499b-440f-9d96-ecee0e825df6.jpg?v=1774452924",in stock,,,6.99 USD,4.19 USD,,,,,,212,Apparel & Accessories > Clothing > Shirts & Tops,,Rainbow Shops,,,no,new,,,,,adult,white,female,,,1X-2X,regular,US,1916001443181,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Tops,6.99,4.19
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.181-07:00,9039368544,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Pink, Size 1X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 PINK - 3927077133606066",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fpink-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,1X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.183-07:00,9037746469,"Womens Plus Size Seamless Rib Knit Tank Top, White, Size 2X-3X","Upgrade your wardrobe with our Plus Size Seamless Rib Knit Tank Top, the perfect blend of comfort and style for everyday wear. Designed with a classic fit and a timeless scoop neck, this sleeveless top is your go-to for effortless chic. Whether you're running errands or dressing up for a casual outing, this tank top offers a flattering silhouette that feels as good as it looks. Its seamless construction ensures a smooth, comfy fit that moves with you, making it a must-have in your collection. Seamless rib knit design for a smooth and comfy fit Classic fit with a timeless scoop neck that flatters all body types Sleeveless style perfect for layering or wearing alone Made from soft, stretchy material for all-day comfort Ideal for casual outings, errands, or relaxed occasions Plus size friendly to ensure everyone feels confident and stylish Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeContent and Care Material: 92% Nylon, 8% Spandex Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 1916001443181 WHITE - 1916001443181010",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwhite-plus-size-seamless-rib-knit-tank-top-1916001443181,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_001_499b5ad9-a8b4-461a-8846-e352a6b6f4e8.jpg?v=1774452924,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_002_3916e20e-b597-4550-818f-4c48f2331363.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_003_6fafa1c2-ff72-4db3-8a0b-b4467bb2d1d8.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_005.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_006.jpg?v=1774452924,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1916001443181010_007_3631a080-499b-440f-9d96-ecee0e825df6.jpg?v=1774452924",in stock,,,6.99 USD,4.19 USD,,,,,,212,Apparel & Accessories > Clothing > Shirts & Tops,,Rainbow Shops,,,no,new,,,,,adult,white,female,,,2X-3X,regular,US,1916001443181,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Tops,6.99,4.19
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.191-07:00,9039368551,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Pink, Size 2X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 PINK - 3927077133606066",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fpink-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,2X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.197-07:00,9039368569,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Pink, Size 3X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 PINK - 3927077133606066",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fpink-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606066_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,pink,female,,,3X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.203-07:00,9039368577,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Beige, Size 1X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 TAN - 3927077133606024",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Ftan-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,beige,female,,,1X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.212-07:00,9039368585,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Beige, Size 2X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 TAN - 3927077133606024",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Ftan-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,beige,female,,,2X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.222-07:00,9039368593,"Womens Plus Size Fold Over High Waisted Flare Leg Sweater Pants, Beige, Size 3X","Step into effortless style and comfort with these Plus Size Fold Over High Waisted Flare Leg Sweater Pants. Designed to flatter your curves, the high waist and fold over detail create a chic silhouette while the ribbed knit fabric keeps things cozy and breathable. The flare leg adds a trendy twist to your casual wardrobe, making these pants perfect for lounging or going out with friends. Embrace laid-back vibes without sacrificing fashion. Flattering high waisted fit with fold over waist for adjustable comfort Soft ribbed knit fabric that feels cozy and breathable Trendy flare leg silhouette that elongates your legs Classic fit designed to complement plus size curves Solid color for easy styling with your favorite tops and accessories Perfect for casual occasions and everyday wear Model Pictured Wearing Size 1XHeight 5 ft 8 in, Bust 36 in, Waist 35 in, Hips 47 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: BODY: 97% Polyester, 3% Spandex, FAUX FUR: 100% Polyester Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3927077133606 TAN - 3927077133606024",https://www.dpbolvw.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Ftan-plus-size-fold-over-high-waisted-flare-leg-sweater-pants-3927077133606,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_001.jpg?v=1774518273,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_002.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_003.jpg?v=1774518273,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3927077133606024_005.jpg?v=1774518273",in stock,,,19.97 USD,7.98 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,beige,female,,,3X,regular,US,3927077133606,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Plus Size Trousers,19.97,7.98
