PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE),currency_parse,category_added,price_clean,sale_clean
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.100-07:00,9039820502,"Womens Fold Over Off the Shoulder Dress with Side Slit, Burgundy, Size L","Step out in style with the Fold Over Off the Shoulder Dress with Side Slit by Blshe. This curve-hugging bodycon dress features a chic off the shoulder neckline and a daring side slit that adds just the right amount of edge. Perfect for evenings, nights out, or parties, it effortlessly blends elegance with a flirty vibe to keep all eyes on you. Mid length dress for a balanced, sophisticated look Long sleeves complement the off the shoulder neckline Curve hugging fit accentuates your silhouette Flattering side slit adds movement and allure Ideal for evening events, parties, and night outs Model Pictured Wearing Size SHeight 6 ft 0 in, Bust 32 in, Waist 27 in, Hips 38 inFits True To SizeMeasurementsFull Length: 44 inContent and Care Material: SHELL: 95% Rayon, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Cambodia Rainbow Item Number 3410069395875 WINE - 3410069395875061",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwine-fold-over-off-the-shoulder-dress-with-side-slit-3410069395875,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875061_001_8475017a-57de-40b1-b170-c1dfcacd677f.jpg?v=1774488237,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875061_002.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875061_003_b92809b9-7468-4c71-a28b-3b9b76709435.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875061_005_3935a2de-02fd-4373-830c-b5fd2623a117.jpg?v=1774488237",in stock,,,16.97 USD,8.48 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,burgundy,female,,,L,regular,US,3410069395875,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Dresses,16.97,8.48
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.103-07:00,9039351045,"Womens Brushed Ribbed Knit Straight Leg Pants, Grey, Size L","Step into effortless style and cozy comfort with these Brushed Ribbed Knit Straight Leg Pants from Ambiance. Designed for the go-getters who love to blend casual vibes with a touch of athleisure, these pants feature a flattering mid rise and a classic straight-leg fit that moves with you. The soft brushed knit fabric and ribbed texture add a luxe feel without breaking the bank, making them your new go-to for lounging, running errands, or casual hangouts. Soft brushed and ribbed knit fabric for ultimate comfort and texture Mid rise waist for a flattering, everyday fit Classic straight-leg silhouette that suits all body types Full-length design perfect for layering or wearing solo Versatile casual style that blends athleisure and activewear vibes Model Pictured Wearing Size SHeight 5 ft 9 in, Bust 34 in, Waist 27 in, Hips 38 inFits True To SizeMeasurementsInseam: 29 inContent and Care Material: 95% Polyester, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Vietnam Rainbow Item Number 3061054266844 HEATHER - 3061054266844004",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fheather-brushed-ribbed-knit-straight-leg-pants-3061054266844,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844004_001_0dd150d1-831b-4d6e-a9a7-a98b2e48755c.jpg?v=1774517729,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844004_002_7fd872cb-6c5c-4d21-a65e-6c50c7132515.jpg?v=1774517729,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844004_003_7354c7fd-945f-4b72-9c54-44dd826a678d.jpg?v=1774517729,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844004_005.jpg?v=1774517729,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844004_006.jpg?v=1774517729",in stock,,,10.99 USD,10.99 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,grey,female,,,L,regular,US,3061054266844,womens,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Trousers & Legwear,10.99,10.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.105-07:00,9039813630,"Womens High Waisted Decorative Stitch Cargo Pocket Jeans, Black, Size XL","Step up your style game with these High Waisted Decorative Stitch Cargo Pocket Jeans. Designed to blend casual comfort with streetwear vibes, these wide-leg denim jeans feature eye-catching decorative stitching and functional cargo pockets that add a trendy edge. The high-waisted fit flatters your silhouette while the relaxed fit keeps you comfy all day long. Perfect for laid-back days when you want to look effortlessly cool. High-waisted design for a flattering silhouette Relaxed, wide-leg fit for ultimate comfort Decorative stitching adds unique style details Functional cargo pockets for a cool, streetwear-inspired look Full-length acid wash denim for a vintage vibe Perfect for casual outings and everyday wear Model Pictured Wearing Size SHeight 5 ft 9 in, Bust 34 in, Waist 27 in, Hips 38 inFits True To SizeMeasurementsInseam: 32 inContent and Care Material: 63% Cotton, 35% Polyester, 2% Spandex Care Instructions: Machine Wash, Tumble Dry Country Of Origin: China Rainbow Item Number 3074064725065 BLACK - 3074064725065001",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblack-high-waisted-decorative-stitch-cargo-pocket-jeans-3074064725065,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3074064725065001_001_11d96a06-4039-417e-866a-e09845bbe45b.jpg?v=1774518756,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3074064725065001_002.jpg?v=1774518756,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3074064725065001_003.jpg?v=1774518756,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3074064725065001_005.jpg?v=1774518756,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3074064725065001_006.jpg?v=1774518756",in stock,,,29.99 USD,17.99 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,black,female,,acid wash,XL,regular,US,3074064725065,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeans,29.99,17.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.109-07:00,9039820395,"Womens Fold Over Off the Shoulder Dress with Side Slit, Black, Size S","Step out in style with the Fold Over Off the Shoulder Dress with Side Slit by Blshe. This curve-hugging bodycon dress features a chic off the shoulder neckline and a daring side slit that adds just the right amount of edge. Perfect for evenings, nights out, or parties, it effortlessly blends elegance with a flirty vibe to keep all eyes on you. Mid length dress for a balanced, sophisticated look Long sleeves complement the off the shoulder neckline Curve hugging fit accentuates your silhouette Flattering side slit adds movement and allure Ideal for evening events, parties, and night outs Model Pictured Wearing Size SHeight 6 ft 0 in, Bust 32 in, Waist 27 in, Hips 38 inFits BigMeasurementsFull Length: 44 inContent and Care Material: SHELL: 95% Rayon, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Cambodia Rainbow Item Number 3410069395875 BLACK - 3410069395875001",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblack-fold-over-off-the-shoulder-dress-with-side-slit-3410069395875,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_001_00dee551-8ad6-4982-90ea-1c2c42c79a1c.jpg?v=1774488237,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_002.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_003.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_005_204b2dac-485b-4bb5-b319-0dc970447371.jpg?v=1774488237",in stock,,,16.97 USD,8.48 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,black,female,,,S,regular,US,3410069395875,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Dresses,16.97,8.48
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.111-07:00,9037588747,"Womens Varsity Stripe Crop Tube Top, Red, Size M","Ready to turn heads and keep it cool? The Varsity Stripe Crop Tube Top is your new go-to for effortless style with an athletic edge. This strapless, sleeveless classic fit top features bold varsity stripes and a cropped hem that shows just the right amount of skin. Perfect for casual hangouts or active days, its the ultimate mix of sporty and chic that fits your vibe and your budget. Classic fit with a timeless silhouette for all-day comfort Strapless and sleeveless design keeps you cool and confident Bold varsity stripe detail adds a sporty, trendy touch Cropped hem perfect for pairing with high-waisted jeans or shorts Ideal for casual outings, activewear looks, and laid-back vibes Model Pictured Wearing Size SHeight 5 ft 8 in, Bust 32 in, Waist 25 in, Hips 36 inFits True To SizeContent and Care Material: SELF: 92% Polyester, 8% Spandex, CONTRAST: 97% Cotton, 3% Spandex Care Instructions: Hand Wash Country Of Origin: China Rainbow Item Number 1413058757124 RED - 1413058757124060",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fred-varsity-stripe-crop-tube-top-1413058757124,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058757124060_001_cb0a90de-ff1c-48a1-a1cc-b1b4cb9e0d80.jpg?v=1774492790,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058757124060_002_12e39fae-0d8c-40f6-8f9b-181150dc9e60.jpg?v=1774492790,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058757124060_003.jpg?v=1774492790,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058757124060_005_729186c2-17ed-4d5b-8ecf-06d7aa738dfa.jpg?v=1774492790,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058757124060_006.jpg?v=1774492790",in stock,,,12.97 USD,3.00 USD,,,,,,212,Apparel & Accessories > Clothing > Shirts & Tops,,Rainbow Shops,,,no,new,,,,,adult,red,female,,,M,regular,US,1413058757124,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Tops & T-Shirts,12.97,3
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.113-07:00,9039350989,"Womens Brushed Ribbed Knit Straight Leg Pants, Khaki, Size S","Step into effortless style and cozy comfort with these Brushed Ribbed Knit Straight Leg Pants from Ambiance. Designed for the go-getters who love to blend casual vibes with a touch of athleisure, these pants feature a flattering mid rise and a classic straight-leg fit that moves with you. The soft brushed knit fabric and ribbed texture add a luxe feel without breaking the bank, making them your new go-to for lounging, running errands, or casual hangouts. Soft brushed and ribbed knit fabric for ultimate comfort and texture Mid rise waist for a flattering, everyday fit Classic straight-leg silhouette that suits all body types Full-length design perfect for layering or wearing solo Versatile casual style that blends athleisure and activewear vibes Model Pictured Wearing Size SHeight 5 ft 9 in, Bust 32 in, Waist 24 in, Hips 34 inFits True To SizeMeasurementsInseam: 29 inContent and Care Material: 95% Polyester, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Vietnam Rainbow Item Number 3061054266844 CAMEL - 3061054266844021",https://www.jdoqocy.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fcamel-brushed-ribbed-knit-straight-leg-pants-3061054266844,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_001_2f340397-e2b9-4101-95f6-acb7d10aae8a.jpg?v=1774517730,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_002.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_003.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_005_841e3236-e40c-4a99-8a49-501aac3c82ba.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_006_d411e6fd-1cdc-4ee1-8197-abe4fc84ad48.jpg?v=1774517730",in stock,,,10.99 USD,10.99 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,khaki,female,,,S,regular,US,3061054266844,womens,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Trousers & Legwear,10.99,10.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.116-07:00,9037186211,"Womens Trendy High Waisted Pinstripe Pleated Mini Skirt, White, Size M","Step up your style game with the Trendy High Waisted Pinstripe Pleated Mini Skirt. This playful skirt combines classic pinstripes with a modern pleated design for a look that effortlessly blends chic and casual vibes. Perfect for back to school, festivals, or a night out, it hugs your waist just right and adds a flirty touch to any outfit. Ready to turn heads without trying too hard? This mini skirt has got you covered. High-waisted fit for a flattering silhouette Classic pinstripe pattern that never goes out of style Pleated mini skirt design adds fun movement and edge Modern fit tailored for everyday comfort and confidence Convenient zipper closure for easy wear Versatile style perfect for casual outings, festivals, and nights out Model Pictured Wearing Size SHeight 6 ft 0 in, Bust 32 in, Waist 27 in, Hips 38 inFits True To SizeMeasurementsFull Length: 13 inContent and Care Material: SELF: 64.5% Rayon, 30% Nylon, 1.5% Spandex, CONTRAST: 97% Cotton, 3% Spandex Care Instructions: Hand Wash Country Of Origin: China Rainbow Item Number 1413058755515 WHITE - 1413058755515010",https://www.anrdoezrs.net/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fwhite-trendy-high-waisted-pinstripe-pleated-mini-skirt-1413058755515,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058755515010_001_0d8e12b5-d565-4651-91c6-8bc86a86fccb.jpg?v=1774492914,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058755515010_002.jpg?v=1774492914,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058755515010_003_0b0d8b74-5811-4e7c-837f-2fd249d3065b.jpg?v=1774492914,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/1413058755515010_005.jpg?v=1774492914",in stock,,,14.97 USD,4.49 USD,,,,,,1581,Apparel & Accessories > Clothing > Skirts,,Rainbow Shops,,,no,new,,,,,adult,white,female,,stripe,M,regular,US,1413058755515,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Skirts,14.97,4.49
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.118-07:00,9039820403,"Womens Fold Over Off the Shoulder Dress with Side Slit, Black, Size M","Step out in style with the Fold Over Off the Shoulder Dress with Side Slit by Blshe. This curve-hugging bodycon dress features a chic off the shoulder neckline and a daring side slit that adds just the right amount of edge. Perfect for evenings, nights out, or parties, it effortlessly blends elegance with a flirty vibe to keep all eyes on you. Mid length dress for a balanced, sophisticated look Long sleeves complement the off the shoulder neckline Curve hugging fit accentuates your silhouette Flattering side slit adds movement and allure Ideal for evening events, parties, and night outs Model Pictured Wearing Size SHeight 6 ft 0 in, Bust 32 in, Waist 27 in, Hips 38 inFits BigMeasurementsFull Length: 44 inContent and Care Material: SHELL: 95% Rayon, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Cambodia Rainbow Item Number 3410069395875 BLACK - 3410069395875001",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblack-fold-over-off-the-shoulder-dress-with-side-slit-3410069395875,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_001_00dee551-8ad6-4982-90ea-1c2c42c79a1c.jpg?v=1774488237,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_002.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_003.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_005_204b2dac-485b-4bb5-b319-0dc970447371.jpg?v=1774488237",in stock,,,16.97 USD,8.48 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,black,female,,,M,regular,US,3410069395875,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Dresses,16.97,8.48
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.122-07:00,9039350997,"Womens Brushed Ribbed Knit Straight Leg Pants, Khaki, Size M","Step into effortless style and cozy comfort with these Brushed Ribbed Knit Straight Leg Pants from Ambiance. Designed for the go-getters who love to blend casual vibes with a touch of athleisure, these pants feature a flattering mid rise and a classic straight-leg fit that moves with you. The soft brushed knit fabric and ribbed texture add a luxe feel without breaking the bank, making them your new go-to for lounging, running errands, or casual hangouts. Soft brushed and ribbed knit fabric for ultimate comfort and texture Mid rise waist for a flattering, everyday fit Classic straight-leg silhouette that suits all body types Full-length design perfect for layering or wearing solo Versatile casual style that blends athleisure and activewear vibes Model Pictured Wearing Size SHeight 5 ft 9 in, Bust 32 in, Waist 24 in, Hips 34 inFits True To SizeMeasurementsInseam: 29 inContent and Care Material: 95% Polyester, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Vietnam Rainbow Item Number 3061054266844 CAMEL - 3061054266844021",https://www.kqzyfj.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fcamel-brushed-ribbed-knit-straight-leg-pants-3061054266844,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_001_2f340397-e2b9-4101-95f6-acb7d10aae8a.jpg?v=1774517730,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_002.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_003.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_005_841e3236-e40c-4a99-8a49-501aac3c82ba.jpg?v=1774517730,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3061054266844021_006_d411e6fd-1cdc-4ee1-8197-abe4fc84ad48.jpg?v=1774517730",in stock,,,10.99 USD,10.99 USD,,,,,,204,Apparel & Accessories > Clothing > Pants,,Rainbow Shops,,,no,new,,,,,adult,khaki,female,,,M,regular,US,3061054266844,womens,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Trousers & Legwear,10.99,10.99
Rainbow Shops,https://www.rainbowshops.com,Rainbow Shops Product Feed,2026-03-26T09:27:37.129-07:00,9039820411,"Womens Fold Over Off the Shoulder Dress with Side Slit, Black, Size L","Step out in style with the Fold Over Off the Shoulder Dress with Side Slit by Blshe. This curve-hugging bodycon dress features a chic off the shoulder neckline and a daring side slit that adds just the right amount of edge. Perfect for evenings, nights out, or parties, it effortlessly blends elegance with a flirty vibe to keep all eyes on you. Mid length dress for a balanced, sophisticated look Long sleeves complement the off the shoulder neckline Curve hugging fit accentuates your silhouette Flattering side slit adds movement and allure Ideal for evening events, parties, and night outs Model Pictured Wearing Size SHeight 6 ft 0 in, Bust 32 in, Waist 27 in, Hips 38 inFits BigMeasurementsFull Length: 44 inContent and Care Material: SHELL: 95% Rayon, 5% Spandex Care Instructions: Hand Wash Country Of Origin: Cambodia Rainbow Item Number 3410069395875 BLACK - 3410069395875001",https://www.tkqlhce.com/click-101710011-14040981?url=https%3A%2F%2Fwww.rainbowshops.com%2Fproducts%2Fblack-fold-over-off-the-shoulder-dress-with-side-slit-3410069395875,https://www.awltovhc.com/image-101710011-14040981,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_001_00dee551-8ad6-4982-90ea-1c2c42c79a1c.jpg?v=1774488237,,"https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_002.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_003.jpg?v=1774488237,https://cdn.shopify.com/s/files/1/0268/0854/9559/files/3410069395875001_005_204b2dac-485b-4bb5-b319-0dc970447371.jpg?v=1774488237",in stock,,,16.97 USD,8.48 USD,,,,,,2271,Apparel & Accessories > Clothing > Dresses,,Rainbow Shops,,,no,new,,,,,adult,black,female,,,L,regular,US,3410069395875,womens,sale,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,Dresses,16.97,8.48
